channelId,customUrl,title,description,country,viewCount,subscriberCount,videoCount,madeForkids,creationDate
UC-KKpiSpmhmEA2-gbbeBFlw,@asmrgravitonglow,ASMR Graviton Glow,"Katharina :) 

Einschlafen 
Kopfkribbeln
Entspannen

*deutsxhes Zeug hinschreib, denn das ist ein deutscher ASMR-Kanal ",DE,1651209,8580,96,False,2016-05-02T15:04:16Z
UChDqRaMHNHXJ_T9A4cv9uyg,@user-ig9pv4wb7w,ohr.g. asmr,"Oh nein!!
Oh ja: Noch ein ASMR-Kanal.Ich weiß: Es gibt schon eine unüberschaubare Auswahl an ASMR-Videos.Ich bediene mich seit ca 2 Jahren an diesem Fundus von Entspannungsvideos und möchte sie nicht missen. Allerdings ist mir eine Entwicklung aufgefallen, die mich sehr ratlos macht und die meinen Präferenzen -was ASMR-Videos betrifft- genau entgegen verläuft: Immer mehr Roleplays, Overdupping, layered Sounds usw. Viele Videos ähneln mittlerweile eher Produktbeschreibungen, in denen dann auch mal ""getappt"" oder ""gecrinkelt"" wird. Außerdem verlieren die Videos je perfekter sie gemacht sind ihre Wirkung auf mich. Wie gesagt, das gilt für mich so, andere mögen es anders empfinden. Aber wenn ich eines gelernt habe im Leben: Man ist nie allein...immer gibt es Menschen, die ähnlich fühlen wie man selbst. Für diese Menschen ist dieser Kanal gedacht (natürlich auch für alle anderen,die vielleicht ein wenig Spaß/Entspannung finden beim Betrachten bzw Hören).",DE,987285,5940,82,False,2017-02-16T20:53:12Z
UCr3D58Uch1c2o4Ibsn_axvA,@asmrjaninashorts,ASMR Janina Shorts,"




Impressum nach §5 TMG:
ASMR Janina
c/o
UNYQUE GmbH
Wilhelm-Grasmehr-Str. 6-8
52078 Aachen
Tel.: +49 (0) 2405 6459950
Email: netzwerk@unyque.net

Vertreten durch: Nico Poschmann u. Stephan Reinsch
Registergericht: Amtsgericht Aachen
Registernummer: HRB 21896
USt-IdNr. DE320790001
",DE,7177879,99900,71,False,2018-07-29T16:43:28Z
UC9-O9DqVU9Pgp-lKmVSLSuw,@amylefox,ASMR Amy Vlog,"Try on Hauls of all my sexy and hot clothes. Tight dresses, leggings, Fitness outfits, costumes, Lingerie, mini skirts, body suits and a lot of more. Also you can see a few Vlogs from time to time.
Subscribe and enjoy a little bit of my private life ;)
Kisses, Amy
",CH,2790768,27800,44,False,2013-02-21T18:06:22Z
UCch4xSS04I5WFzTRgP3psoQ,@asmr_freddy,ASMR Freddy,Hello Guy´s! Welcome to my ASMR channel. Here on ASMR Freddy I want to entertain you with great sounds and triggers. I hope you relax and enjoy with my Autonomous Sensory Meridian Response!,DE,17335,1240,6,False,2022-04-26T12:08:37.504854Z
UCYP6-eAhGiyhdMXBWY0AgSA,@sleepingfoxasmr1696,sleepingfox ASMR,"Schön, dass du heute hier bist! 🫶🏼",n/a,945,17,2,n/a,2022-06-01T21:41:31.145422Z
UCQAEjiyq9NFSbDYOgWm1XBw,@piaasmr1717,pia asmr,Ich sie gerne Dench monky,n/a,781,4,22,n/a,2020-12-25T10:58:13.795317Z
UCzGWbMtaiPaZMQxrCBsvVYA,@nanasasmr5331,Nanas ASMR,"Hello it's me Nana and welcome to my relaxing bubble of ASMR. 

Aloha, Namaste, ich bin Nana und willkommen auf meinem ASMR Kanal. Ich hoffe das ich dich mit meinen Inhalten entspannen kann. Ich habe lange überlegt ob ich solch einen Kanal starten soll oder nicht. Schließlich ist es etwas intimes und es gibt leider noch sehr viele Menschen die entweder nichts damit anfangen können, es in eine bestimmte Schublade stecken, oder diese Art von Videos sehr seltsam finden. Wie man hier sehen kann ist es wohl soweit und ich starte meinen Kanal! Nein, ich springe nicht auf den neuen Hype ASMR Zug auf, ich erlebe das schon seit meiner Kindheit. Damals konnte natürlich noch kein Mensch was mit dem Begriff ASMR anfangen. Ich freue mich teil dieser Community zu sein und bin sehr gespannt auf die kommende Zeit. 

Hinweis: Hier erscheint keine störende laute Werbung! Sichere Entspanntheit Vor- und auch in den Videos ;)",DE,1914,50,9,n/a,2015-08-10T19:13:47Z
UCL3SDUe-NXwir7g-WCRRlzA,@asmrzero,asmr zero,,KR,1014570,7040,104,False,2022-07-02T16:35:04.770508Z
UCrkYeTBZGpbUsEpAaKkfcPQ,@tim0nstaasmr,Tim0nsta ASMR,,n/a,4639,68,4,n/a,2022-01-28T11:16:58.995512Z
UCdH8gABtRDCTISnvj3iR67A,@rbcasmr2374,RBC ASMR,"Was ist ASMR ?
ASMR bezeichnet die Erfahrung eines kribbelnden Gefühls auf der Haut, das typischerweise auf der Kopfhaut beginnt und sich am Nacken und der oberen Wirbelsäule entlang bewegt.
Dieses Gefühl wird als beruhigend und angenehm empfunden und häufig durch akustische, visuelle und taktile Sinnesreize (sogenannte Trigger) ausgelöst.

Da ich selber sehr gerne ASMR höre und sie mich entspannen, fand ich es toll, dies selbst einmal auszuprobieren und EUCH ein solches Gefühl zu geben. 
Eure Wünsche und Vorlieben könnt ihr mir gerne mitteilen :)",DE,94553,1000,20,n/a,2018-07-29T16:27:35Z
UCGyp0aChc7PqGu6id_gNnWA,@thelittleowlasmr,TheLittleOwl ASMR,"Welcome on my channel! Bienvenue sur ma chaîne !

What is ASMR? : Autonomous sensory meridian response (ASMR) is an experience characterised by a static-like or tingling sensation on the skin that typically begins on the scalp and moves down the back of the neck and upper spine.

I've discovered ASMR a long time ago now. As an anxious person, it helped me a lot! So I decided to make my own videos. I do mostly ""no talking"" vids. I also publish some French whispering videos from time to time because... I'm French. 
It's a real pleasure to share my love for this type of relaxation with you. Every view, every comment, every like and every new subscriber is making me so happy and is helping me grow my little channel. It motivates me to continue for you. 
I hope you will find great sounds and tingly moments here! Thank you for stopping by! ENJOY ♥

Things you can find here: Hair Brushing, Mic Brushing, Unboxing, Lid Sounds, Cat Purring, Crinkles, Sticky Sounds, Tapping, Whispers & much more!",FR,2942117,9520,54,False,2017-01-23T16:47:35Z
UCNhr8O_bidYz2LvloBNB3Rg,@syasmr,SY ASMR,"Hey, my name is Sarah and I love making ASMR videos.

ASMR (autonomous sensory meridian response) is a relaxing, often sedative sensation that begins on the scalp and moves down the body. Also known as ""brain massage,"" it's triggered by placid sights and sounds such as whispers, accents, and crackles.

I hope you enjoy them and get many tingles.

My channel is no place for hate. Racist comments as well as insulting comments will not be tolerated. If you don't have anything nice to say, don't say anything at all!

Link down below if you want to support me💜

New video every tuesday, thursday and sunday! Don't forget to subscribe

For business inquiries please contact me via my E-Mail 🥰: 
sarahyilmazasmr@gmail.com

",DE,759751,3580,162,False,2021-07-18T10:06:35.200438Z
UC9CgfWezuMN5lVNEKh-PI-g,@aimeechuasmr,Aimee Chu ASMR,"Hi,

Aimee Chu here, I meet you here.
Come to me to escape this crippling societal prison. ;)

xoxo,
Aimee in Taiwan


------------------------------
📣 My shoes size: 
US6/ EU36, heels size US5.5/ EU35

📣 If you want to send me stuff:
Aimee Chu
P.O. Box 340
Taipei Dunnan,
Taipei City 10699,
Taiwan (ROC)

10699
台北敦南郵局第 340 號信箱",TW,3180497,15400,98,False,2020-02-16T15:58:43.856049Z
UCK6EjBd4-Euu2OPU28ATcVw,@sisiasmr7128,Sisi asmr,سلام 🧡🌱 امیدوارم لذت ببری و اگر علاقه ای نداری فقط برو:))),TR,104284,1240,26,n/a,2022-04-24T02:12:20.280836Z
UCEg7Yl6lxFKCFYl41NNpSnQ,@antiasmrguys6839,Anti Asmr Guys,,n/a,229,11,4,n/a,2022-03-09T20:16:15.618033Z
UC9llalkcsqsrsgrDUvczKFQ,@lemoasmr2903,Lemo ASMR,,n/a,7515,80,35,n/a,2020-12-16T08:32:46.200881Z
UCzkSXAHDh2IdW6ZWK3FGqPQ,@arandomguyasmr,A Random Guy ASMR,"Hello my fellow ASMR-friends! I am A Random Guy ASMR and on this channel you will find a great variety of different ASMR videos and triggers like fast tapping, tapping, whispering, scratching, controller sounds, lid sounds, mouth sounds and a lot more!

Check out my videos and find the ones you like :) Leave a sub, like or feedback in the comments if you like and have a good night!",DE,4885249,46800,372,n/a,2015-07-12T20:13:59Z
UCC2Txlg4kvyaJR1cX5YURyw,@asmrlorena2894,ASMR Lorena ,Ich bin jetzt schon ein ASMR Fan und mache es deshalb selber! Finde auf meinem Kanal Videos wie : Role plays oder Sachen testen und mehr. Ich lade immer zwischen 18-19 Uhr ein Video hoch. ,n/a,624,12,4,n/a,2021-08-04T17:22:11.618798Z
UC31SXX4V5XAWsrK9S8ulJog,@asmrpassion3427,ASMR PASSION,"ASMR PASSION provides high quality passionate, sensual, erotic ASMR content. Get relaxed, get calmed down or get excited by the extra ordinary sound of ASMR PASSION!
...tingles everywhere :)",n/a,486856,1190,5,n/a,2016-04-08T18:22:57Z
UC78aeLGBMUiK1YzZM2dFq1g,@comfyasmr5087,Comfy ASMR,"Just my little ASMR channel ^-^
My name is Lisa and I live in Germany.
Requests are welcome! :)",DE,15225293,70800,159,False,2016-01-02T14:43:53Z
UC7-AGOVQxEgVr_cYMSD9SwQ,@numbmindasmr3047,Numb Mind ASMR,,n/a,76213,564,19,n/a,2021-08-19T20:44:54.654305Z
UCSVbWiv7GKIXQoUVKYHeEQA,@zyliara,ZYLIARA ASMR,"Hi!
My name is Zy-Liara :)

This channel is all about ASMR. What is that, you ask?

ASMR (АСМР, 音フェチ) stands for Autonomous Sensory Meridian Response
and describes a pleasurable tingling sensation on the scalp or spine triggered by various stimuli.

These triggers might be sounds like soft whispering, crinkly plastic, tapping or scratching different materials and many more.
I mostly do rolelplays in different languages and incorporate those sounds in these first person videos.

The science behind the ASMR experience has to be further explored.
Some reliable studies already suggest that it can be a useful method to help people reduce depression, anxiety and insomnia.

Let's relax and enjoy this world of sounds.

Love,
Zy
",DE,4736178,23300,367,False,2017-11-09T15:03:46Z
UCAM4kHjtLueAPxqq_Hukohw,@asmrcaroline2790,ASMR Caroline,ASMR,n/a,5985,130,5,n/a,2022-03-01T13:02:48.616378Z
UCMP8AQ4eNkooFSaHqA6qlJw,@aleksandraasmr,Aleksandra ASMR,"Dobrodošli na moj novi kanal koji je u potpunosti posvećen ASMR-u. Ako ste ovdje s mog glavnog kanala onda se već dobro znamo i drago mi je da me i ovdje pratite, a ako ste novi i zanima vas samo ovakva vrsta videa, onda mi je drago što ćemo se upoznati. Želim vam ugodno opuštanje. Lijepi pozdrav.


",HR,558134,2490,195,False,2021-06-13T11:27:50.299424Z
UCOE4uOO7ZVJ08CgoP8ucVhQ,@mehtapziyagilasmr,Mehtap Ziyagil ASMR,"ASMR, motivasyon, zihin telkini ve uyumak adına her şeyi elimden geldiğince en güzel şekilde sizlere aktarmaya çalışıyorum. Huzur ve bir parça uyku hepimizin hakkı. Bu yüzden kanalımda uyumanıza yardımcı olacak içerikler üretiyorum. 

Kendinizi titreşimlere bırakın ve seslerin tadını çıkarın! Bu güzel aileye katılmak için abone olmayı unutmayın! 💜",TR,76729943,195000,337,False,2016-07-22T17:39:16Z
UCwms5NI--V27WfmxfFQkvhQ,@baroonasmr,Baroon ASMR,"اگه میخوای احساس آرامش داشته باشی و شب ها راحت تر خوابت ببره جای درستی اومدی😝❤️

سلام قشنگم، من بارون هستم و اینجا ویدیو های ای اس ام آر میسازم
ویدیو های ای اس ام آر با تون صدای خاصی که دارن میتونن باعث کاهش اضطراب و استرس  شما بشن و  به  داشتن خواب بهتر کمک میکنن💆🏻‍♂️😴💆🏻‍♀️
موقع دیدن ویدیو ها فراموش نکنید که از هدفون استفاده کنید🎧
 ممنونم از شما که با  سابسکرایب و لایک کردن من رو حمایت میکنید و نظراتتون رو برام داخل کامنت ها مینویسد🥰
روز های آپلود : شنبه - چهارشنبه
",US,1742244,9110,123,False,2021-03-31T15:57:40.506742Z
UCE-Z6beQNwChj0OOkCamJmg,@dhuha_mukbang,Hunger Diaries ASMR,"يوميات جائع 
هنا يمكنكم الاسترخاء والاستمتاع بأصوات الاكل الحقيقيه. والاستمتاع بالوجبات الشهيه 
(ASMR)اول بنت يوتيوبر #عربيه تعمل اصوات الاكل الحقيقه مع تحديات الاكل / موكبانغ اتمنى ان تنال اعجابكم 
🚫((عدم اعاده رفع فيديوهات القناة او اعاده استخدامها لاي غرض دون اخذ الموافقه))🚫
©جميع الحقوق محفوظه لصالح Hunger Diries ASMR 
للتواصل معي على الايميل👇
 Hunger.diaries.tube@gmail.com
-----------------------------
Hunger Diaries ASMR
Hello and welcome to my ASMR channel. The 1ST #ARABIC female youtuber who did ASMR & food challenges. Here you can lay, relax and even help you to feel good and have a relaxing moments to promote your eating.
THANKS FOR SUPPORTING all my effort!!!
🚫Disclaimer
((Dont try to re upload our videos without our permission otherwise you have STRIKE))
(autonomous sensory meridian response)
Al rights reserved to
©Hunger diaries ASMR
CONTACT WITH ME AT👇
____________________________
Https://Hunger.Diaries.tube@gmail.com",n/a,143207528,1030000,493,False,2018-06-29T20:51:34Z
UCbB7g25wDqOYcL59NFQyuhw,@somehowasmr,Somehow ASMR,Asmr or Something i don't know,n/a,467,4,8,n/a,2022-01-27T23:49:03.149698Z
UCzVBpklbzxOhwQgJTlVv3rw,@twinsasmr316,Twins ASMR,"💫💫💫have a rest with us💫💫💫
",DE,1964,54,8,n/a,2022-04-09T19:37:31.302056Z
UCEXIHI0aS8pqu_YAvggu3Ow,@asmrlaura5334,ASMR Laura,Hi and Welcom to my ASMR Channel. Can we try the 50 Followers,n/a,431,8,2,n/a,2022-03-21T17:37:30.341806Z
UCBPAGA3glCchzunfZLabVLw,@familyasmr4261,family asmr,,HK,104478,655,102,False,2022-07-25T02:55:45.002569Z
UC17sTzIo3b-V58VrekjIS1A,@asmrlovebymaria824,ASMR love by Maria ,,US,1670,57,2,n/a,2021-06-06T15:04:47.737751Z
UC4eO8gplCQQqD8yvuey1TxQ,@jimasmr,Jimち ASMR,"Sometimes-weird 'inuntentional' ASMR and FPC videos to help you relax, unwind, and sleep. Often miswritten as Jim 5.

ASMR Community Guidelines: jimchicommunity.carrd.co

🎙 What is ASMR? 🎧

ASMR (autonomous sensory meridian response) is synaesthesia of the soul. It’s a relaxing feeling, it’s a tingling down the spine, or it’s simply a sleep aid. Whether it’s being ‘held’ by someone you have confidence in, or ‘looked after’ by someone with authority, or just feeling ‘safe’ with someone you trust, it uses audio-visual triggers to enable you to let go of your worries.

📽 What is FPC? 🎞

FPC (first person cinema) takes all the relaxing elements of ASMR but has much more of a focus on immersion and the suspension of disbelief. It’s kinda like being the main character in your own short movie, with popular figures you know and love, or entirely created worlds – they are unique and relaxing experiences designed to transport you to different places, worlds, and times. 


",GB,35485170,172000,608,False,2018-09-19T08:44:04Z
UCoVs5LY1Fp6tLiPT5cD-3nw,@asmrroxy8565,ASMR Roxy,Hallöchen meine Darlings und Honeys! Ich bin die Roxy und verbinde Leauge of Legends Gameplay mit ASMR :),DE,6165,27,2,n/a,2020-11-03T20:43:57.167901Z
UC-oIWUiqh6XZjJn19n7y7VQ,@vikaasmr,vika asmr,"✅1.000 подписчиков---ВОПРОС/ОТВЕТ⁉️
✅3.000 подписчиков---НОВЫЙ МИКРОФОН🥳
✅5.000 подписчиков---ROOM TOUR
✅7.000 подписчиков---стримы😉
✅10.000 подписчиков---новое освещение
❌15.000 подписчиков---вопрос/ответ
❌25.000 подписчиков---новый микрофон😱

сотрудничество инста @vik0sssss или почта vika1703ss@gmail.com",RU,2573383,14500,236,False,2021-02-05T10:29:35.10046Z
UCDXr_xmWnOD75ESoyP9UlmQ,@julkaasmr1768,Julka ASMR,,n/a,0,308,0,n/a,2021-09-22T08:37:32.068955Z
UCiOoNXlOuizZhgubi89J7gw,@arabdiyasmr.,ARAB DIY ASMR,"For business inquiries :
Arabdiyasmr@gmail.com",SA,664996282,3400000,421,False,2016-11-11T12:29:35Z
UCStY78YAxSDinFe3De--hhg,@asmromjom9803,Asmr Omjom,083848375424,ID,183768,2250,12,False,2021-08-15T17:07:14.486773Z
UCtp_DSX6EqKqxe-8Un34gmg,@lilaasmr426,Lila Asmr,Bei mir gibt es unregelmäßig Asmr vieos ich hoffe sie gefallen euch,n/a,161,1,1,n/a,2017-01-17T13:09:07Z
UClN4iRu7BK-Ch9uYgsxEKLw,@hairbuddhaasmr7154,Hair Buddha ASMR,"Hello,
I'm a hairdresser and have my own business for 26 years. In 2020 is was close to a burnout, I started to listed to relaxing music, reading about buddhism. So I want to try to help you with my ASMR channel. 

Ciaokes
",BE,5632,773,4,False,2021-01-29T08:22:28.89579Z
UCw5WfOKJoHHl7iCQbwnECbA,@digitalasmr9564,Digital ASMR,"Olá, meu nome é Daniela, mas vocês podem me chamar de Dani. E esse é meu Canal.
O ""D"" é de digital (porque sou feita por computador rs!) e também do meu nome, Daniela.

Nesse canal posto não somente ASMR, mas também conteúdo para relaxar, acalmar, estudar, para dormir e também para concentração.

Espero que gostem.
",BR,63404,154,52,n/a,2021-01-08T11:24:38.762157Z
UClTrfbcrmf4aAW0QHJil1Pg,@jiminasmr8612,JIMIN ASMR,"Hello everyone,  I am JIMIN .This is the new original channel of JIMIN ASMR .Friends who like us, remember to subscribe. Thank you very much for your support!
Our brothers who live in the country love country food (especially spicy!). We want to share our lives and bring laughter to everyone.

This is a channel (JIMIN ASMR new  channel) with funny videos about country food, country cooking, spicy food challenge, country life, mischief, spicy comedy and more.
Here, you can learn more about rural stories, rural life, rural childhood memories, rural scenery, rural culture, rural food and more.
 
HELP ME 100 K SUBSCRIBE PLEASE

If our videos make you laugh, please subscribe to our channel（JIMIN AMSR）. And turn on the little bell 🔔 notification to prevent missing new videos.

Have a great time everyone!


",US,20783,47,35,n/a,2022-09-20T05:36:35.097249Z
UCUfxzAcCEpvYQcTXjHPoxyg,@asmrcafe3932,ASMR Café,Welcome to your little Café of relaxition. Grab a cup of coffee and relax to some ASMR ☕️🍮,n/a,79,2,2,n/a,2022-01-16T09:56:40.999433Z
UCNFX0vRNQjLt7FYymn_QT6Q,@geographyasmr2238,Geography ASMR,,n/a,5536,46,8,n/a,2016-11-27T21:57:42Z
UC-Ao_EqpZbslAfv5i77yasg,@asmrwig1676,Asmr Wig,Asmr Content ✌️ | Asmr 콘텐츠✌️ LETS GO MY WIGSNATCHERS✌️🍗,n/a,81,4,2,n/a,2022-09-12T16:14:13.621818Z
UCJJGGTmwpEf_LRRPICPP-Mw,@kineticasmr5943,Kinetic ASMR,This ASMR channels offer videos of kinetic sand cutting.,n/a,3870,12,1,n/a,2022-04-05T14:20:49.975062Z
UCYa41fgR34JMjlMDJIUlonQ,@mohammadalanasmr9431,MOHAMMAD&ALAN ASMR,,n/a,386,4,1,n/a,2022-08-26T14:13:37.474387Z
UC7Qa3IGZRnStUBrRCkSfzmw,@asmr-golums4733,ASMR-golums473,,n/a,106,4,4,n/a,2022-06-08T15:45:51.800486Z
